_id,全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
150,172120,NN0000014707,石川県野々市市,野々市市役所,ノノイチシヤクショ,"","",1302,"","",,"",石川県野々市市三納一丁目１,石川県,野々市市,三納一丁目,1,"",36.519491,136.609743,"","",076-227-6000,"","","","","",5000020172120,野々市市,,,,,,,,,,,,,,,,,,,,,,,,,,
151,172120,NN0000014708,石川県野々市市,野々市市シルバー人材センター,ノノイチシシルバージンザイセンター,"",野々市市シルバー人材センター,1399,"","",,"",石川県野々市市白山町8-15,石川県,野々市市,白山町,8-15,"",36.528526,136.611182,"","",076-294-8303,"","","","","",2220005007355,野々市市シルバー人材センター,,,,,,,,,,,,,,,,,,,,,,,,,,
152,172120,NN0000014709,石川県野々市市,野々市市保健センター,ノノイチシホケンセンター,"","",1399,"","",,"",石川県野々市市三納三丁目128,石川県,野々市市,三納三丁目,128,"",36.523698,136.610837,"","",076-248-3511,"","","","","",5000020172120,野々市市,,,,,,,,,,,,,,,,,,,,,,,,,,
153,172120,NN0000014710,石川県野々市市,野々市市消費生活センター,ノノイチシショウヒセイカツセンター,"","",1399,"","",,"",石川県野々市市三納一丁目１番地,石川県,野々市市,三納一丁目,１番地,"",36.519491,136.609743,"","",076-227-6054,"","","","","",5000020172120,野々市市,,,,,,,,,,,,,,,,,,,,,,,,,,
154,172120,NN0000014711,石川県野々市市,温泉スタンド,オンセンスタンド,"","",1399,"","",,"",石川県野々市市田尻町96番地14,石川県,野々市市,田尻町96番地,14,"",36.531868,136.595384,"","",076-227-6102,"","","","","",5000020172120,野々市市,,,,,,,,,,,,,,,,,,,,,,,,,,
155,172120,NN0000014712,石川県野々市市,白山野々市広域消防本部　野々市消防署,ハクサンノノイチコウイキショウボウホンブ　ノノイチショウボウショ,"","",1215,"","",,"",石川県野々市市本町五丁目83番地,石川県,野々市市,本町五丁目,83番地,"",36.527803,136.609991,"","",076-248-9119,"","","","","",9000020178411,白山野々市広域事務組合,,,,,,,,,,,,,,,,,,,,,,,,,,
156,172120,NN0000014713,石川県野々市市,白山警察署　野々市北交番,ハクサンケイサツショ　ノノイチキタコウバン,"","",1212,"","",,"",石川県野々市市二日市三丁目７番地,石川県,野々市市,二日市三丁目,７番地,"",36.54175,136.598639,"","",076-248-0125,"","","","","","",石川県警察,,,,,,,,,,,,,,,,,,,,,,,,,,
157,172120,NN0000014714,石川県野々市市,白山警察署　野々市南交番,ハクサンケイサツショ　ノノイチミナミコウバン,"","",1212,"","",,"",石川県野々市市藤平138-1,石川県,野々市市,藤平,138-1,"",36.514644,136.60461,"","",076-294-1500,"","","","","","",石川県警察,,,,,,,,,,,,,,,,,,,,,,,,,,
158,172120,NN0000014715,石川県野々市市,白山警察署　野々市交番,ハクサンケイサツショ　ノノイチコウバン,"","",1212,"","",,"",石川県野々市市本町六丁目22-2,石川県,野々市市,本町六丁目,22-2,"",36.533083,136.607574,"","",076-248-0059,"","","","","","",石川県警察,,,,,,,,,,,,,,,,,,,,,,,,,,
159,172120,NN0000014716,石川県野々市市,石川県百々鶴荘,イシカワケンモモヅルソウ,"","",1408,"","",,"",石川県野々市市上林一丁目179,石川県,野々市市,上林一丁目,179,"",36.498471,136.598761,"","",076-248-4775,"","","","","",9220005001987,社会福祉法人　石川県社会福祉事業団,,,,,,,,,,,,,,,,,,,,,,,,,,
160,172120,NN0000014717,石川県野々市市,セルプはくさん（B型事業・生活介護事業）,セルプハクサン（ビーガタジギョウ・セイカツカイゴジギョウ）,"","",1499,"","",,"",石川県野々市市末松二丁目229,石川県,野々市市,末松二丁目,229,"",36.506368,136.59057,"","",076-248-9300,"","","","","",9220005001970,社会福祉法人石川サニーメイト,,,,,,,,,,,,,,,,,,,,,,,,,,
161,172120,NN0000014718,石川県野々市市,サニーメイト福祉工場（A型事業・B型事業）,サニーメイトフクシコウジョウ（エーガタジギョウ・ビーガタジギョウ）,"","",1499,"","",,"",石川県野々市市末松二丁目239,石川県,野々市市,末松二丁目,239,"",36.506081,136.589873,"","",076-248-0294,"","","","","",9220005001970,社会福祉法人石川サニーメイト,,,,,,,,,,,,,,,,,,,,,,,,,,
162,172120,NN0000014719,石川県野々市市,けやき野苑,ケヤキノエン,"","",1499,"","",,"",石川県野々市市中林一丁目1-1,石川県,野々市市,中林一丁目,1-1,"",36.511155,136.606346,"","",076-248-4871,"","","","","",4220005001975,社会福祉法人富明会,,,,,,,,,,,,,,,,,,,,,,,,,,
163,172120,NN0000014720,石川県野々市市,グループホーム野々花苑,グループホームノノカエン,"","",1499,"","",,"",石川県野々市市末松二丁目229,石川県,野々市市,末松二丁目,229,"",36.506368,136.59057,"","",076-248-9300,"","","","","",9220005001970,社会福祉法人石川サニーメイト,,,,,,,,,,,,,,,,,,,,,,,,,,
164,172120,NN0000014721,石川県野々市市,野々市市発達相談センター,ノノイチシハッタツソウダンセンター,"",野々市市発達相談センター,1499,"","",,"",石川県野々市市菅原町8-33,石川県,野々市市,菅原町,8-33,"",36.528553,136.616116,"","",076-248-1333,"","","","","",5000020172120,野々市市,,,,,,,,,,,,,,,,,,,,,,,,,,
165,172120,NN0000014723,石川県野々市市,交遊舎,コウユウシャ,"","",1309,"","",,"",石川県野々市市二日市一丁目２,石川県,野々市市,二日市一丁目,2,"",36.542288,136.598622,"","",076-294-8166,"","","","","",5000020172120,野々市市,,,,,,,,,,,,,,,,,,,,,,,,,,
166,172120,NN0000030638,石川県野々市市,メモリアルパークののいち,メモリアルパークノノイチ,"","",2010,"","",,"",石川県野々市市中林土地区画整理事業施行地区24街区1番,石川県,野々市市,中林土地区画整理事業施行地区24街区,1番,"",36.51132121,136.6006777,"","",076-227-6052,"","","","","",5000020172120,野々市市,,,,,,,,,,,,,,,,,,,,,,,,,,
167,172120,NN0000030639,石川県野々市市,野々市市障害者基幹相談支援センター,ノノイチシショウガイシャキカンソウダンシエンセンター,"","",1499,"","",,"",石川県野々市市中林４丁目123番,石川県,野々市市,中林４丁目,123番,"",36.51699215,136.5990733,"","",080-8693-0108,"","","","","",8220005001971,社会福祉法人金沢民生協会,,,,,,,,,,,,,,,,,,,,,,,,,,
168,172120,NN0000014684,石川県野々市市,石川障害者職業能力開発校,イシカワショウガイシャショクギョウノウリョクカイハツコウ,"","",1514,"","",,"",石川県野々市市末松二丁目245,石川県,野々市市,末松二丁目,245,"",36.506845,136.590141,"","",076-248-2235,"","","","","",2000020170003,石川県,"","","","",身体障害、精神障害又は知的障害のある方等が、各人の能力に適応する職種について基礎的な知識・技能を習得するための職業能力開発の施設です。,"",有,"","",有,"","","","","",有,"","","","","","",http://www.pref.ishikawa.lg.jp/syonou/index.html,"","",""
169,172120,NN0000014685,石川県野々市市,石川県立明和特別支援学校,イシカワケンリツメイワトクベツシエンガッコウ,"","",1509,"","",,"",石川県野々市市中林四丁目70,石川県,野々市市,中林四丁目,70,"",36.515189,136.600882,"","",076-246-1133,"","","","","",2000020170003,石川県,"","","","",石川の特別支援教育の中心校であった石川県立養護学校と石川県立明和養護学校の二つの学校が一つになり、平成22年４月知的障害教育部門、肢体不自由教育部門を擁する特別支援学校として新たなスタートを切りました。石川県立養護学校45年、石川県立明和養護学校38年、両校が築いてきた地域との交流、保護者との絆、同窓生の信頼を基盤に、校訓「明るく　仲良く　たくましく」を銘に、新しい学校が今、ここに誕生しました。「明るく　健康な心と体で、よく遊びよく学ぶ人間」、「仲良く　思いやりのある心豊かな人間」、「たくましく自らの障害を理解し、自分らしく社会参加を目指す人間」の育成を目標にしています。,"",有,"",有,有,"","","","","",有,"","","","","","",http://www.ishikawa-c.ed.jp/~meiwas/,"","",""
170,172120,NN0000014686,石川県野々市市,放送大学石川学習センター,ホウソウダイガクイシカワガクシュウセンター,"","",1506,"","",,"",石川県野々市市扇が丘7-1,石川県,野々市市,扇が丘,7-1,"",36.53103,136.6284,"","",076-246-4029,"","","","","",7040005001842,放送大学学園,"","","","",野々市市の金沢工業大学扇が丘キャンパス内にあります。授業は放送による視聴学習が主体。都合の良い時に都合の良い場所で、たとえ遠隔地であっても学習することができます。放送を見逃した場合、学習センターの再視聴室で何度でも同じ科目の放送教材を視聴することができ、その放送教材の郵送貸出サービスも行っているため、自宅での視聴も可能です。面接授業（他の学生と一緒に直接、教員から指導を受ける授業）のほか、教員による学習相談や公開講座も開催。皆さんが学びそして習得したいもの、それを選択できるのが放送大学であり、その目的達成を支援することに全力を注いでいるのが学習センターです。,"","","",有,有,"","","","","",有,"","","","","","",https://www.sc.ouj.ac.jp/center/ishikawa/,"","",""
171,172120,NN0000014687,石川県野々市市,石川県立大学,イシカワケンリツダイガク,"","",1506,"","",,"",石川県野々市市末松１丁目308番地,石川県,野々市市,末松１丁目,308番地,"",36.506583,136.596719,"","",076-227-7220,"","","","","",5220005004523,石川県公立大学法人,"","","","",農学系大学として開学。新しい展開として生物資源環境学という学問分野を掲げ、人間が自然環境との調和をはかりながら生物資源を活用するための原理の探求、応用技術の開発を使命として、農業生産、環境、食と健康、さらには バイオサイエンスやバイオテクノロジーの各分野で教育・研究を実践してきました。地域農業の発展と地域活性化に寄与するべく、行政や研究機関、企業等との連携を推進し、自然エネルギーや未利用エネルギー、農産物の六次化などの分野で、本学が有する知的資源を役立てるさまざまな取り組みを実践しています。石川の特性を踏まえた教育・研究、多彩なフィールドワークを通して、地域課題に向き合い、これからの地域を支える人材を養成します。,"",有,"",有,有,有,"",可,"","",有,"","","","","","",http://www.ishikawa-pu.ac.jp/,"","",""
172,172120,NN0000014688,石川県野々市市,金沢工業大学,カナザワコウギョウダイガク,"",KIT,1506,"","",,"",石川県野々市市扇が丘7-1,石川県,野々市市,扇が丘,7-1,"",36.529959,136.6272,"","",076-248-1100,"","","","","",2220005001911,金沢工業大学,"","","","",金沢工業大学（KIT）は学園の建学綱領に基づき、学生、理事、教職員が三位一体となり、学園共同体の理想とする工学アカデミアを形成し、三大建学綱領の具現化を目的とする卓越した教育と研究を実践し、社会に貢献します。,"",有,"",有,有,有,"","","","",有,"","","","","","",http://www.kanazawa-it.ac.jp/index.html,"","",""
173,172120,NN0000014689,石川県野々市市,石川県立野々市明倫高校,イシカワケンリツノノイチメイリンコウコウ,"","",1505,"","",,"",石川県野々市市下林三丁目309番地,石川県,野々市市,下林三丁目,309番地,"",36.525252,136.601053,"","",076-246-3191,"","","","","",2000020170003,石川県,"","","","",野々市市唯一の県立高校として昭和58年に創立され、地域の熱い期待を担いながら、地域に開かれた明るく活力ある学校づくりを推進してきました。校訓は「聡く（さとく）、正しく（ただしく）、逞しく（たくましく）」であり、「知」・「徳」・「体」の調和のとれた人材育成を目標にしています。,"",有,"",有,有,"","",有,"","",有,"","","","","","",https://cms1.ishikawa-c.ed.jp/meirih/,"","",""
174,172120,NN0000014690,石川県野々市市,野々市市立布水中学校,ノノイチシリツフスイチュウガッコウ,"","",1504,"","",,"",石川県野々市市押野二丁目100番地,石川県,野々市市,押野二丁目,100番地,"",36.538852,136.612487,"","",076-248-0039,"","","","","",5000020172120,野々市市,"","","","",校訓は「向上　独立　自律　友愛　公徳」。学校教育目標は「高い理想を持ち、新しい未来社会に役立つ実力を身に付けた生徒の育成」です。,"",有,"",有,有,"","","","","",有,"","","","","","",https://cms1.ishikawa-c.ed.jp/fusuij/,"","",""
175,172120,NN0000014691,石川県野々市市,野々市市立野々市中学校,ノノイチシリツノノイチチュウガッコウ,"","",1504,"","",,"",石川県野々市市三納三丁目１番地,石川県,野々市市,三納三丁目,１番地,"",36.524693,136.60833,"","",076-246-0115,"","","","","",5000020172120,野々市市,"","","","",校訓は「自主」「実践」「友愛」。学校教育目標は「志を高くし郷土を愛する生徒を育てる」です。,"",有,"",有,有,"","","","","",有,"","","","","","",https://cms1.ishikawa-c.ed.jp/nonoij/,"","",""
176,172120,NN0000014692,石川県野々市市,野々市市立館野小学校,ノノイチシリツタチノショウガッコウ,"","",1503,"","",,"",石川県野々市市押野三丁目71番地,石川県,野々市市,押野三丁目,71番地,"",36.540471,136.617015,"","",076-248-0622,"","","","","",5000020172120,野々市市,"","","","",学校教育目標は『「心豊かでたくましく、すすんで学び合う子」の育成』です。めざす児童像は「明るく」「正しく」「たくましく」です。,"",有,"",有,有,"","","","","",有,"","","","","","",https://cms1.ishikawa-c.ed.jp/tachne/,"","",""
177,172120,NN0000014693,石川県野々市市,野々市市立富陽小学校,ノノイチシリツフヨウショウガッコウ,"","",1503,"","",,"",石川県野々市市中林五丁目70番地,石川県,野々市市,中林五丁目,70番地,"",36.513586,136.603725,"","",076-246-4380,"","","","","",5000020172120,野々市市,"","","","",学校教育目標は『「自ら考え、実践する子」の育成』です。めざす児童像は「考える子」「やさしい子」「たくましい子」です。,"",有,"",有,有,"","","","","",有,"","","","","","",https://cms1.ishikawa-c.ed.jp/fuyoue/,"","",""
178,172120,NN0000014694,石川県野々市市,野々市市立菅原小学校,ノノイチシリツスガハラショウガッコウ,"","",1503,"","",,"",石川県野々市市菅原町20-1,石川県,野々市市,菅原町,20-1,"",36.525348,136.615851,"","",076-246-6066,"","","","","",5000020172120,野々市市,"","","","",学校教育目標は「ゆめに向かって自ら学び 心豊かでたくましい児童の育成」です。めざす児童像は「考える子」「助け合う子」「粘り強い子」です。,"",有,"",有,有,"","","","","",有,"","","","","","",http://education.city.nonoichi.ishikawa.jp/sugaharasyo/,"","",""
179,172120,NN0000017311,石川県野々市市,学びの杜ののいち　カレード,マナビノモリノノイチ　カレード,"","",1512,"","",,"",石川県野々市市太平寺四丁目156,石川県,野々市市,太平寺四丁目,156,"",36.529197,136.608188,"","",076-248-8099,"",library@kaleido-nono1.jp,"","",921-8845,5000020172120,野々市市,月火木金土日,9:00,22:00,祝日、12月28日から１月４日は利用不可。,図書館と市民学習を融合させた新しいカタチの生涯学習施設です。この複合施設を『市民の学びと文化・芸術・創造、情報発信、市民協働におけるシンボル』として位置づけ、教育面や文化面、芸術面でより活発な活動をし、情報発信を行います。また、地域住民や周辺施設との協力・支援・連携を活かしながら相乗効果を高め合い、新たな出会いと賑わいを創出するまちづくりに貢献していきます。無料駐車場約130台（内、車椅子、マタニティ専用４台）、 駐輪場有,可,有,"",有,有,有,"",可,"","",有,"",有,有,可,有,有,http://www.kaleido-nono1.jp/,"","",
180,172120,NN0000014695,石川県野々市市,野々市市立御園小学校,ノノイチシリツミソノショウガッコウ,"","",1503,"","",,"",石川県野々市市稲荷四丁目128,石川県,野々市市,稲荷四丁目,128,"",36.537677,136.604422,"","",076-248-3201,"","","","","",5000020172120,野々市市,"","","","",学校教育目標は 『未来をたくましく生きぬく人間の育成「笑顔いっぱいの学校」』です。めざす児童のすがたは「やさしく（徳）　思いやりをもって、人とかかわる子」「かしこく（知）　進んで学ぶ子」「たくましく（体）　健康に関心を持ち、心と体を鍛える子」です。,"",有,"",有,有,"","","","","",有,"","","","","","",https://cms1.ishikawa-c.ed.jp/misone/,"","",""
181,172120,NN0000014696,石川県野々市市,野々市市立野々市小学校,ノノイチシリツノノイチショウガッコウ,"","",1503,"","",,"",石川県野々市市本町五丁目3-1,石川県,野々市市,本町五丁目,3-1,"",36.532017,136.608943,"","",076-248-0084,"","","","","",5000020172120,野々市市,"","","","",学校教育目標は『「確かな学力と豊かな人間性を身に付けた、たくましい子を育てる」です。めざす子ども像は「自分から　かがやく　ののっ子」・健康でやりぬく子　・心豊かな考える子　・よりよい社会を築く子』です。,"",有,"",有,有,"","","","","",有,"","","","","","",https://cms1.ishikawa-c.ed.jp/nonoie/,"","",""
182,172120,NN0000014697,石川県野々市市,野々市市小学校給食センター　,ノノイチシショウガッコウキュウショクセンター,"","",1599,"","",,"",石川県野々市市太平寺三丁目126-1,石川県,野々市市,太平寺三丁目,126-1,"",36.531787,136.604841,"","",076-248-2090,"","","","","",5000020172120,野々市市,"","","","",市内の小学校で提供する給食を作り、各学校へ届けています。配送校：野々市小学校、御園小学校、菅原小学校、富陽小学校、館野小学校,"","","",有,有,"","","","","",有,"","","","","","",https://www.city.nonoichi.lg.jp/soshiki/35/556.html,"","",""
183,172120,NN0000014698,石川県野々市市,野々市市中学校給食センター,ノノイチシチュウガッコウキュウショクセンター,"","",1599,"","",,"",石川県野々市市太平寺三丁目126-1,石川県,野々市市,太平寺三丁目,126-1,"",36.531379,136.604646,"","",076-246-3066,"","","","","",5000020172120,野々市市,"","","","",市内の中学校で提供する給食を作り、各学校へ届けています。配送校：野々市中学校、布水中学校,"","","",有,有,"","","","","","","","","","","","",https://www.city.nonoichi.lg.jp/soshiki/35/556.html,"","",
184,172120,NN0000014669,石川県野々市市,野々市市富奥公民館,ノノイチシトミオクコウミンカン,"","",1307,"","",,"",石川県野々市市中林五丁目3-22,石川県,野々市市,中林五丁目,3番地22,"",36.511814,136.60545,"","",076-248-0829,"",tomioku_hall@city.nonoichi.ishikawa.jp,"","",921-8834,5000020172120,野々市市,火水木金土日,9:00,22:00,予約状況により、19時、20時または21時に閉館。祝日、12月28日から１月４日は利用不可。,平成26年に開設した富奥防災コミュニティセンター内にあります。野々市市の体育施設であるスポーツランドやさわやか広場に隣接しています。１階ロビーには図書コーナーもあります。,可,有,"",有,有,有,"",可,"","",有,"","",有,"","",有,https://www.city.nonoichi.lg.jp/soshiki/37/2741.html,"","",""
185,172120,NN0000014670,石川県野々市市,野々市市郷公民館,ノノイチシゴウコウミンカン,"","",1307,"","",,"",石川県野々市市田尻町94番地,石川県,野々市市,田尻町,94番地,"",36.531989,136.596075,"","",076-248-0250,"",go_hall@city.nonoichi.ishikawa.jp,"","",921-8843,5000020172120,野々市市,火水木金土日,9:00,22:00,予約状況により、19時、20時または21時に閉館。祝日、12月28日から１月４日は利用不可。,平成２年に開館、国道８号線三日市交差点近くに位置しています。１階には、100名を収容できる集会室があります。２階には図書室や和室があり、地域の方の学習活動や余暇活動の拠点となっています。,可,有,"","",有,"","",可,"","",有,"","","","","",有,https://www.city.nonoichi.lg.jp/soshiki/37/2558.html,"","",""
186,172120,NN0000014671,石川県野々市市,野々市市押野公民館,ノノイチシオシノコウミンカン,"","",1307,"","",,"",石川県野々市市押野三丁目70,石川県,野々市市,押野三丁目,70,"",36.540763,136.616484,"","",076-248-2839,"",oshino_hall@city.nonoichi.ishikawa.jp,"","",921-8802,5000020172120,野々市市,火水木金土日,9:00,22:00,予約状況により、19時、20時または21時に閉館。祝日、12月28日から１月４日は利用不可。,昭和61年に開館し館野小学校に隣接した施設です。１階の第１・２集会室は、講演会・軽運動など幅広く使用されています。２階は、図書室・和室などがあり児童はもとより地域の方の学習活動の場となっています。,可,有,"","",有,"","",可,"","",有,"","","","","",有,https://www.city.nonoichi.lg.jp/soshiki/37/2557.html,"","",""
187,172120,NN0000014672,石川県野々市市,野々市市中央・野々市公民館,ノノイチシチュウオウ・ノノイチコウミンカン,"","",1307,"","",,"",石川県野々市市本町二丁目1-20,石川県,野々市市,本町二丁目,１番20号,"",36.532784,136.61837,"","",076-248-0521,"",cyuou_hall@city.nonoichi.ishikawa.jp,"","",921-8815,5000020172120,野々市市,火水木金土日,9:00,22:00,祝日、12月28日から１月４日は利用不可。,中央・野々市公民館は、にぎわいの里ののいち　カミーノ内にあります。市民の教養を高める各種講座やサークル活動が多数開かれています。,可,有,"",有,有,有,"",可,"","",有,"",有,有,"",有,有,https://www.city.nonoichi.lg.jp/soshiki/37/2561.html,"","",""
188,172120,NN0000014673,石川県野々市市,野々市市富奥防災コミュニティセンター,ノノイチシトミオクボウサイコミュニティセンタ―,"","",2299,"","",,"",石川県野々市市中林五丁目3-22,石川県,野々市市,中林五丁目,3番地22,"",36.511814,136.60545,"","",076-248-0829,"",tomioku_hall@city.nonoichi.ishikawa.jp,"","",921-8834,5000020172120,野々市市,火水木金土日,9:00,22:00,予約状況により、19時、20時または21時に閉館。祝日、12月28日から１月４日は利用不可。,平成26年に開設し、体育施設であるスポーツランドに隣接した施設です。１階ロビーには図書コーナーもあります。,可,有,"",有,有,有,"",可,"","",有,"","",有,"","",有,https://www.city.nonoichi.lg.jp/soshiki/37/2741.html,"","",""
189,172120,NN0000014674,石川県野々市市,野々市市女性センター,ノノイチシジョセイセンター,"","",1309,"","",,"",石川県野々市市稲荷四丁目155,石川県,野々市市,稲荷四丁目,155,"",36.536688,136.604805,"","",076-246-0810,"",woman_center@city.nonoichi.ishikawa.jp,"","",921-8805,5000020172120,野々市市,火水木金土日,9:00,22:00,予約状況により、19時、20時または21時に閉館。祝日、12月28日から１月４日は利用不可。,昭和58年に開館し、御園小学校に隣接した施設です。女性の地位向上と社会参加の促進に資することを目的として、また教養・文化を高める学習の場として利用していただけます。なお、男性の方も利用できます。,可,有,"","",有,"","",可,"","","","","","","","",有,https://www.city.nonoichi.lg.jp/soshiki/37/2560.html,"","",""
